year,country_code,gdp_usd,gdp_per_capita,fdi_pct_gdp,inflation_rate,unemployment_rate,real_economic_growth_indicator
2008,GMB,1561763437.0325,924.509874593614,4.53284925502074,4.44365490945012,9.30000019073486,208.051681202224
2009,GMB,1450140385.97229,833.28136036521,2.72024309439199,4.56150687670986,9.32400035858154,182.6767739011373
2010,GMB,1543292392.54605,860.636433851486,2.40660084845621,5.04968075857404,9.35799980163574,170.4338303743617
2011,GMB,1409694553.90934,762.763117720034,2.55921653249812,4.79588266183109,9.50899982452393,159.04540863574996
2012,GMB,1415006238.09509,742.777628631243,2.91047888419761,4.25432199813899,9.42000007629395,174.59365533595331
2013,GMB,1375608956.10386,700.516042152833,4.96800504791773,5.69912989637381,9.45300006866455,122.91631440065105
2014,GMB,1229460601.92174,607.429904651813,1.87188528095031,5.94799935696623,9.50300025939941,102.1233978346682
2015,GMB,1378176868.31568,660.723571244322,5.22255549038334,6.80845494579613,9.46700000762939,97.04456833518223
2016,GMB,1484579844.37143,690.780493152792,4.70369933133572,7.22879272057922,9.4980001449585,95.5595934001884
2017,GMB,1504909753.28746,679.75507172296,4.27524081723773,8.0341897454591,9.48499965667725,84.60779409736439
2018,GMB,1670670668.5939,732.720727318856,4.89653694972418,6.52096823946571,9.47599983215332,112.36379329136112
2019,GMB,1812529104.61923,772.045914215139,3.92177459030247,7.11567625631191,9.4980001449585,108.49930300444755
2020,GMB,1868086274.822,773.002070135524,10.1481496518297,5.93127636562439,11.081000328064,130.32642933577915
2000,GNB,371095510.047761,308.910318401872,0.189242619214018,8.63632094930279,6.24700021743774,35.768739977966
2001,GNB,392621385.894576,319.957449358104,0.100762110904178,3.34812265527109,6.2979998588562,95.56324015023216
2002,GNB,417806667.07798,333.058579332506,0.848539281034391,3.30012175283749,6.37599992752075,100.92311868376906
2003,GNB,477458598.710737,372.056194872066,0.838921677753437,-3.50258551103418,6.36800003051758,-106.22330095867152
2004,GNB,532062927.382438,405.075118373342,0.36003887008467,0.883302696930925,6.25,458.5915109065032
2005,GNB,587029054.444652,436.475220248958,1.48075602458556,3.32919922802853,6.21099996566772,131.10516684440898
2006,GNB,592365688.05204,430.003940275091,3.01960831338891,1.95473717628918,6.14099979400635,219.98043803075296
2007,GNB,696910810.918663,493.721993219248,2.69333137007551,4.61743772241998,6.05600023269653,106.92553379160476
2008,GNB,868154708.520179,599.995237190988,0.763697295273439,10.4600731354706,5.89200019836426,57.36052027747071
2009,GNB,830126469.986608,559.414570857329,2.27558097265646,-1.65139733620775,5.89599990844727,-338.7522545857814
2010,GNB,849878424.225986,558.174668134758,3.08752396248885,2.51785140171702,6.08099985122681,221.6868985016817
2011,GNB,1099818651.98114,703.66056725746,2.27528850718255,5.04610226320203,5.98199987411499,139.44635493989148
2012,GNB,989271229.637162,616.37566403413,0.669676524927868,2.13054580274495,5.86999988555908,289.3041131713782
2013,GNB,1046087417.96916,634.662039138969,1.87744384083206,1.20712555668411,5.80900001525879,525.7630704815343
2014,GNB,1054915645.19654,623.313091387687,2.73507439382533,-1.50924460570499,5.80299997329712,-412.9967329560396
2015,GNB,1048229629.42039,603.399381547733,1.77208303662279,1.47672048910484,5.86999988555908,408.6077128336604
2016,GNB,1179004941.22904,661.457838679603,1.20624600480255,1.5031205586109,5.95100021362305,440.0564112374894
2017,GNB,1350177127.5523,738.549944890782,1.16215847772031,1.69111461822295,5.98600006103516,436.7237660489636
2018,GNB,1504630120.99275,802.767385116156,1.36670254905123,0.381324702791038,5.98199987411499,2105.206872884037
2019,GNB,1439638443.38133,749.453747028806,4.97754701310162,0.246600268147853,6.03599977493286,3039.144087951516
2020,GNB,1431758242.90375,727.520171719562,1.4255465530693,,6.73699998855591,
2000,GNQ,1045998496.43872,1725.55758427978,14.7705365185534,4.80228886901399,8.45499992370605,359.31982255662865
2001,GNQ,1461139022.02954,2313.16593689273,64.3841004528987,8.82538925854965,8.56700038909912,262.1035593021391
2002,GNQ,1806742742.27311,2744.19148324865,17.8991452370874,7.59247849833242,8.71399974822998,361.43552910309495
2003,GNQ,2484745935.09329,3618.54447564811,27.7605752869097,7.32354399351807,8.77299976348877,494.097458669029
2004,GNQ,4410764338.66733,6152.13123760173,7.72914720270465,4.21968787094834,8.71300029754639,1457.958840974437
2005,GNQ,8217369092.65224,10963.4063784924,9.36000533172778,5.63163351357613,8.75399971008301,1946.7542325087404
2006,GNQ,10086528698.8604,12857.3688248227,4.65478291508797,4.41589984169562,8.70899963378906,2911.607890971938
2007,GNQ,13071718758.7373,15908.4111920336,9.50702130253026,2.80373831775701,8.64700031280518,5673.999991825316
2008,GNQ,19749893536.3204,22942.6101005186,-4.01962841642694,6.55176691184536,8.49600028991699,3501.743943155117
2009,GNQ,15027795173.2187,16668.1216976014,10.8879553263804,4.6910656774738,8.54899978637695,3553.1631496102614
2010,GNQ,16314443428.9408,17288.84259775,16.7581567333769,7.78916547991181,8.81799983978271,2219.601399191964
2011,GNQ,21357343681.8966,21641.6938980227,9.2474046839172,4.80538922155687,8.72799968719482,4503.629758217823
2012,GNQ,22388344123.9916,21711.1515946043,4.40075606325967,3.6566204827882,8.61299991607666,5937.491106008734
2013,GNQ,21948834290.3538,20390.737273789,2.65594379267877,2.94887694639657,8.51299953460693,6914.746747471375
2014,GNQ,21765453087.4795,19394.0806626191,0.77129192728163,4.30999866149112,8.48299980163574,4499.788094112627
2015,GNQ,13185496881.4055,11283.3980543871,1.76955843908348,1.67663085315985,8.54399967193604,6729.804615680266
2016,GNQ,11240808846.6928,9250.31649333951,0.480381915896445,1.41193915479014,8.62899971008301,6551.497960770417
2017,GNQ,12200913887.6419,9667.8578009346,2.49839686032663,0.745599218497516,8.64799976348877,12966.561070727315
2018,GNQ,13097012189.3995,10005.6167917268,3.02418425112698,1.34988438751676,8.62399959564209,7412.202766588832
2019,GNQ,11417278044.9859,8419.9333361253,3.9614267982081,1.23869860205109,8.67899990081787,6797.4027920780845
2020,GNQ,10021856754.4944,7143.23870497146,5.28739094042992,4.76970498098298,9.90100002288818,1497.626946205659
2000,KEN,12705357103.0056,397.482658777519,0.872895972152775,9.98002515350982,3.02099990844727,39.82782133948135
2001,KEN,12986007425.8781,395.329471608887,0.0408333582871575,5.73859814341468,2.98900008201599,68.8895548580182
2002,KEN,13147743910.7241,389.542630201236,0.210062252852969,1.96130821739159,2.99600005149841,198.61367364243333
2003,KEN,14904517649.8476,429.787818950371,0.548412532071826,9.81569062979655,2.96900010108948,43.78579512741624
2004,KEN,16095337093.8366,451.668766613608,0.286194263505208,11.6240355442427,2.94199991226196,38.856450919690815
2005,KEN,18737897744.7948,511.616394301253,0.113202055449979,10.3127783574682,2.92400002479553,49.609947636541214
2006,KEN,25825524820.8064,685.954422921829,0.196219536813607,14.4537342081708,2.90700006484985,47.45862993205271
2007,KEN,31958195182.2406,825.666554958746,2.28127609472115,9.75888023027526,2.89100003242493,84.60669005827702
2008,KEN,35895153327.8497,902.06995780481,0.266289350524594,26.2398166445063,2.91599988937378,34.37790629507588
2009,KEN,42347217912.9176,1035.33878664497,0.274538415246368,9.23412592394648,2.8840000629425,112.12093003411056
2010,KEN,45405587556.7313,1080.29618449063,0.392163626001198,3.9613888911539,2.83899998664856,272.7064204433496
2011,KEN,46869457318.2541,1085.48715171437,3.09468083313519,14.0224939638475,2.83699989318848,77.41042032272932
2012,KEN,56396706005.9435,1271.8153829134,2.44724782231583,9.37776748155123,2.83100008964539,135.62027267315247
2013,KEN,61671425370.0235,1354.8208334252,1.81416124231202,5.71749357037732,2.80800008773804,236.96062212375867
2014,KEN,68285768554.472,1462.22005213295,1.20220431973334,6.87815499275946,2.79500007629395,212.5889942393286
2015,KEN,70120413328.7838,1464.55400904329,0.883793937979311,6.58217440250398,2.77699995040894,222.50306957624016
2016,KEN,74815121314.9381,1525.23519224992,0.907307780864869,6.29715752456274,2.75999999046326,242.21010611543
2017,KEN,82035800868.187,1633.49121639293,1.5433960164508,8.0057227913467,3.51300001144409,204.0404419396776
2018,KEN,92202956320.532,1794.0911754468,1.76341539957728,4.68981976129857,4.24900007247925,382.5501334298681
2019,KEN,100555485831.944,1912.64786680344,1.32507629341148,5.23585999425422,5.01000022888184,365.297748393265
2020,KEN,101013726529.063,1878.58070251348,0.709563193269361,5.40481467184518,5.72900009155273,347.57541499052746
2000,LBR,874000000.0,306.833864207408,2.37986270022883,,2.07999992370605,
2001,LBR,906000000.0,306.710251570113,0.916114790286976,,2.12800002098084,
2002,LBR,927000000.0,306.473939631577,0.302049611650485,14.1596470116325,2.14199995994568,21.64417936264944
2003,LBR,748000000.0,243.089577534363,49.7620320855615,10.3302881236824,2.18199992179871,23.53173257356444
2004,LBR,897000000.0,286.064725253488,8.4004160144418,7.82908704883234,2.17400002479553,36.53870795780113
2005,LBR,949000000.0,294.893220066163,8.72519614731939,10.8343588481414,2.18600010871887,27.218336054721963
2006,LBR,1119000000.0,336.11567425435,9.63866591009303,7.3414460827856,2.19899988174438,45.78330624023544
2007,LBR,1373000000.0,396.601761281558,9.58759370688019,11.3918966807103,2.21300005912781,34.81437484884469
2008,LBR,1726000000.0,478.399540115575,16.4273509506382,17.489448642993,2.23300004005432,27.35360901770004
2009,LBR,1768000000.0,470.948121388477,7.22870048206176,7.42764305914916,2.25300002098084,63.404786368722505
2010,LBR,1998000000.0,513.44556667507,103.337387099033,7.28992796890228,2.26999998092651,70.43218655456549
2011,LBR,2398000000.0,596.89663532503,86.9894467611897,8.48816751849397,2.21799993515015,70.32102441716839
2012,LBR,2791614000.0,675.010191838695,82.7471577822006,6.8317870341854,2.17000007629395,98.8043374977922
2013,LBR,3177198100.0,747.868660136896,62.9068538615833,7.57730681741403,2.11899995803833,98.69847930905446
2014,LBR,3225652000.0,739.91193501652,15.558740639735,9.86111285574915,2.07999992370605,75.03330971261953
2015,LBR,3227075700.0,721.581050523128,7.21023781604438,7.74869687621311,2.07999992370605,93.122890474427
2016,LBR,3398419600.0,740.914906030102,9.17190332597172,8.83424868336493,3.07999992370605,83.86846834244771
2017,LBR,3390703400.0,721.085044013216,7.30948578439654,12.4196323907137,3.04900002479553,58.060095607369135
2018,LBR,3422754800.0,710.265998419581,3.77268493884788,23.5635148953742,3.02999997138977,30.14261673495132
2019,LBR,3319596500.0,672.340499220841,2.61121194879185,,3.01500010490417,
2020,LBR,3201187800.0,632.93638561735,2.71649167224741,,3.98000001907349,
2000,LSO,887295267.875155,436.488137266071,3.65179884057735,6.13197538722695,35.4570007324219,71.18230418460031
2001,LSO,825706961.238689,405.605712148955,3.59634799951621,-9.61615353858472,34.6349983215332,-42.17962104301538
2002,LSO,775780697.676625,382.189608635899,3.65959926673895,33.812578338126,33.8600006103516,11.303178503987493
2003,LSO,1157832934.55127,573.651778082285,3.79555836381035,6.62916357146764,32.9550018310547,86.53456381002881
2004,LSO,1511236655.52047,753.375904380843,3.68370139232025,5.02342068616284,32.1759986877441,149.9726882233931
2005,LSO,1682350934.85132,842.812630961302,1.63113703926569,3.4378842305744,31.3099994659424,245.1544538544526
2006,LSO,1800105589.60349,904.606129755869,1.35115888931462,6.07271879734295,30.4619998931885,148.96229513404597
2007,LSO,1682016947.22798,846.542320764829,4.49555528250992,8.0124366904341,29.6229991912842,105.65354254536578
2008,LSO,1766825412.77296,889.134285513762,0.623150028427115,10.7156661309681,28.7600002288818,82.97517621832006
2009,LSO,1740830510.87482,874.729860474201,5.24746967214602,7.30585116551534,28.0249996185303,119.73004112143028
2010,LSO,2234731973.55119,1119.84364083093,0.425678410756019,3.46152586635755,27.0790004730225,323.5115622606353
2011,LSO,2579421686.24912,1287.26953644869,2.3715904822631,5.03663052101557,26.2439994812012,255.58149065679908
2012,LSO,2477702252.80078,1229.63623247423,2.28653120725271,6.05143662139978,25.3689994812012,203.19740739345264
2013,LSO,2367113170.00373,1166.9117557183,2.1304022122672,4.86511899496377,24.5799999237061,239.85266484257696
2014,LSO,2441053175.70743,1194.5756269342,3.86960269053482,5.37028961008588,24.2210006713867,222.44156529113087
2015,LSO,2359759799.04224,1146.06468787308,8.75150343624875,3.21844513655931,23.8409996032715,356.09265941947496
2016,LSO,2114323793.98266,1018.93109291945,3.74751252095986,6.59650490696543,23.4750003814697,154.46529750073145
2017,LSO,2306843528.52853,1102.94441037887,1.82798631949931,4.44769937376299,23.2000007629395,247.98088128103865
2018,LSO,2514146887.91664,1192.4843195181,1.62576308196126,4.75180301624742,22.8129997253418,250.9540726837253
2019,LSO,2366213068.57507,1113.37214033581,1.51011732135895,5.18708359197993,22.4400005340576,214.64318447793343
2020,LSO,1875227642.47384,875.353432963926,1.57659617314437,4.97809676252292,24.5629997253418,175.8409839587556
2000,MDG,4629247090.97816,293.607157402594,1.79192380694397,11.859684500028,5.80000019073486,24.756742677421208
2001,MDG,5438332738.10373,334.441617716753,1.71117194334175,7.91694484529585,5.34999990463257,42.24377259814738
2002,MDG,5351701534.15801,319.216378750957,0.273965167498198,16.4985255315846,5.35400009155273,19.348176183371816
2003,MDG,6372498719.84613,368.797236936755,0.202025729089685,-1.70400479616301,5.01000022888184,-216.4296941928764
2004,MDG,5064732715.72615,284.48772631736,1.04468983793973,13.9558018033212,3.83299994468689,20.384907318593307
2005,MDG,5859269849.14523,319.537475081164,1.45800801297206,18.3638246468932,2.61999988555908,17.400377166813314
2006,MDG,6395712392.23682,338.751198261085,4.60749207391457,10.7656371554866,2.93899989128113,31.46596837405428
2007,MDG,8524620739.24074,438.65551579131,9.26011547294719,10.2879663187671,3.26099991798401,42.63772860444959
2008,MDG,10725137930.8518,536.351401659561,10.5779305565612,9.29650839381059,3.58200001716614,57.69385439555478
2009,MDG,9616879571.44509,467.539783381302,13.4485425615723,8.95421802392944,3.97499990463257,52.21447390847965
2010,MDG,9982711338.11125,471.959211584125,9.13867133824362,9.24732173644115,4.28000020980835,51.037394938284
2011,MDG,11551819617.6416,531.265432101021,7.05979214985836,9.48254048582997,2.44400000572205,56.02564343330841
2012,MDG,11578974887.9668,518.152812674029,7.03680543928768,5.71384434191049,0.600000023841858,90.68374664556904
2013,MDG,12423555269.3948,541.065943700857,4.55464537923565,5.82642944451989,0.995000004768372,92.86406861234067
2014,MDG,12522957228.1618,530.861038865993,2.97751127364914,6.08040811088296,1.38999998569489,87.30681052737833
2015,MDG,11323020828.5844,467.235431614667,2.89727724196313,7.40419174202125,1.78999996185303,63.10417772718535
2016,MDG,11848613735.1908,475.955556826336,4.56460807919673,6.03575858154682,1.80499994754791,78.85596323906648
2017,MDG,13176313593.5418,515.293323373233,3.52797151000301,8.60905075422951,1.82299995422363,59.85483627449592
2018,MDG,13760033096.5122,523.94597141966,4.44792804733339,8.59422958870474,1.84300005435944,60.96485624590178
2019,MDG,14104664514.87,522.989524271408,3.36279834896029,5.61051441492366,1.85699999332428,93.21596659306044
2020,MDG,13056079982.3887,471.491496300252,2.74559547657365,4.20179312190553,2.47399997711182,112.2119729889102
2000,MLI,2961476518.21292,270.542236003215,2.03215457944287,-0.677661659046742,5.6269998550415,-399.2290730801906
2001,MLI,3468327017.34025,307.704859489839,6.02064824209636,5.18701191944063,6.30299997329712,59.3221809143292
2002,MLI,3908139486.81726,336.418739164893,-0.315059824317213,5.03282275711195,7.16400003433228,66.84494078188926
2003,MLI,4714051055.35437,393.405009104329,1.53488860249559,-1.34672619047622,7.89799976348877,-292.1195205724898
2004,MLI,5454228770.812,440.956777118877,1.55550130368514,-3.09978128063954,8.75,-142.2541583411007
2005,MLI,6247496491.29462,489.021336942005,2.56451855622972,6.3978829389788,9.68900012969971,76.43486784709134
2006,MLI,6905876385.35306,523.038603102408,2.14593435878784,1.54352596927583,10.6990003585815,338.85960684406234
2007,MLI,8156532185.6131,597.484457562443,2.52637722409795,1.41200201714577,11.710000038147,423.14702833796366
2008,MLI,9838404004.93274,697.087868500301,2.70808946036475,9.17098813667678,10.4940004348755,76.01011560711706
2009,MLI,10232036863.4247,701.717113381612,6.31945730094896,2.46375188572298,9.28699970245361,284.8164693238561
2010,MLI,10689167195.3375,710.274249372168,3.47613453711886,1.10892690670188,8.06999969482422,640.5059207054803
2011,MLI,12995113407.2335,837.605820999201,4.27966377942433,2.95564395229391,6.90000009536743,283.39198987385646
2012,MLI,12442036265.1484,778.625269510972,3.1977501807325,5.32312847064058,6.65000009536743,146.27211682104544
2013,MLI,13242691429.5942,805.03397960822,2.32470409041356,-0.606736356351494,6.34999990463257,-1326.8266705643864
2014,MLI,14364937996.8661,848.279042956769,1.00260099025107,0.883814547137822,6.38000011444092,959.7930309066168
2015,MLI,13104764333.9941,751.47288662264,2.10163835034402,1.45069057605958,7.73000001907349,518.0104558642813
2016,MLI,14026048690.7312,780.723569528087,2.53980725843091,-1.79964707083376,7.57000017166138,-433.8203763287792
2017,MLI,15365714371.3316,830.021515346886,3.64032793127725,1.75985742927153,7.40999984741211,471.6413395433189
2018,MLI,17070866299.0945,894.804776510366,2.73604859837949,0.299546507387888,7.42799997329712,2987.19816269354
2019,MLI,17280251193.9527,879.043187300812,4.1703030078185,-1.65826694846368,7.44199991226196,-530.0975142242396
2020,MLI,17465392915.9153,862.453018770252,1.76407090457864,0.438088940320712,7.69600009918213,1968.6710605816152
2000,MOZ,5656473652.41147,319.359620843667,2.46266505529666,,2.8529999256134,
2001,MOZ,5398568543.63492,296.268406913079,4.73154113605108,,2.84299993515015,
2002,MOZ,5677003239.29386,302.545233699878,6.11683340422391,,2.89199995994568,
2003,MOZ,6303391143.83386,326.075190861329,5.34154383120215,,2.94000005722046,
2004,MOZ,7631120533.36168,383.270221899038,6.23124180415122,,2.97199988365173,
2005,MOZ,8542070109.70903,416.809824183966,1.43306896346897,6.42755278070085,3.01500010490417,64.84735923685682
2006,MOZ,9176889070.42298,435.334063299058,2.73667523190868,13.2450879071,3.03900003433228,32.8675858063349
2007,MOZ,10450843291.2931,482.198563648376,3.98713612678479,8.4894867549745,3.08500003814697,56.7994953718288
2008,MOZ,12556195188.5962,563.649634288657,5.10823068732465,14.5028053002268,3.12899994850159,38.864869424941006
2009,MOZ,11914471497.1492,520.402631609141,7.80647641821586,3.78861330914626,3.17499995231628,137.35965883686623
2010,MOZ,11104648673.0016,471.904343344477,11.3326691720073,12.4255421735156,3.21700000762939,37.97857161921809
2011,MOZ,14381552432.9494,594.586147098683,25.4766454145602,11.1666056127874,3.25500011444092,53.246811763262656
2012,MOZ,16350804543.0515,657.644676541878,34.4637026501129,2.60245456956622,3.29800009727478,252.70169332926912
2013,MOZ,16974320551.0213,664.077510357336,39.4562033415655,4.26135250941965,3.34200000762939,155.83726267409315
2014,MOZ,17716084107.5888,673.96921195694,28.2161639332867,2.55974875844296,3.38299989700317,263.29506352291423
2015,MOZ,15950969018.9458,589.85904996253,24.2515290472658,3.55075967356746,3.4300000667572,166.12193000657143
2016,MOZ,11936999283.1791,428.926672944529,26.2054964944833,17.4180418197597,3.44700002670288,24.62542445258904
2017,MOZ,13219084261.3664,461.415094120589,17.5433632589396,15.1132073899385,3.45099997520447,30.530587069676056
2018,MOZ,14845870050.7092,503.317925171139,11.3032189160978,3.91133439990733,3.45600008964539,128.6818956678989
2019,MOZ,15384701797.9863,506.641639083046,14.1749139162693,2.78110631182942,3.46600008010864,182.1726975801136
2020,MOZ,14019446610.1963,448.544280704982,22.739429706384,3.14169129409215,3.80999994277954,142.77159616174103
2000,MRT,1779523344.34106,676.569022381448,2.2531876374371,3.25406745833358,9.84899997711182,207.9148730149317
2001,MRT,1746064718.79169,646.1151155329,4.39273522765399,4.7148963468961,9.82800006866455,137.0369713341098
2002,MRT,1777058592.98812,639.667582877101,3.78942779859426,3.89570525758491,9.81999969482422,164.1981465696546
2003,MRT,2051147606.73687,717.899867608237,4.97077593368342,5.15190150769576,9.78899955749512,139.34658233195242
2004,MRT,2362501023.24249,803.777915575114,17.1048402402542,10.3676233473073,9.81099987030029,77.52769257226853
2005,MRT,2936019525.60241,970.842360719242,27.6520361775667,12.1256487185541,9.79199981689453,80.0651893563191
2006,MRT,3919577285.92703,1259.54150505961,3.94434467857252,6.24103328142821,9.73200035095215,201.81618143388167
2007,MRT,4346206808.54026,1357.12428510502,3.20676922290337,7.25410841304886,9.8769998550415,187.0835405028953
2008,MRT,5206444406.66154,1579.51154806573,6.5835844047702,7.34663541249786,9.87100028991699,214.997949316869
2009,MRT,4714592492.92972,1389.33853309998,-0.0651603378363457,2.2209203238178,9.87399959564209,625.5688320739409
2010,MRT,5628882266.37767,1610.92160333629,2.31890427127371,6.28354087427708,9.86200046539307,256.37162796710953
2011,MRT,6764635686.79345,1879.77247186677,8.7033447396053,5.68631959575963,9.85700035095215,330.57805496345003
2012,MRT,6728208836.22143,1815.21893947923,20.6013054045892,4.90242727217991,9.85999965667725,370.2694275099519
2013,MRT,7223063169.72749,1892.09400026444,15.5890199648425,4.12910173783393,9.95699977874756,458.2338049284797
2014,MRT,6592537781.81518,1677.10901942794,7.62361704174834,3.53436856147326,10.0509996414185,474.5144684992492
2015,MRT,6166857628.62212,1524.07175254803,8.1358577730928,3.23770308329082,10.1379995346069,470.7262257658769
2016,MRT,6398744505.08129,1536.85488788877,4.23731319139217,1.48600676958638,10.2609996795654,1034.2179587220476
2017,MRT,6799075418.99441,1587.61126325063,8.65142917984482,2.27503457252097,10.3400001525879,697.8404998440947
2018,MRT,7354430040.11966,1670.2041645288,10.5091825332997,3.04891482875157,10.3850002288818,547.8028276744922
2019,MRT,7889662452.16785,1743.30290093768,-11.1989723411138,2.30009262117938,10.3929996490479,757.9272612264612
2020,MRT,7913680231.1828,1701.99116304908,11.7254708134144,2.38569488456317,11.2700004577637,713.4152711907756
2000,MUS,4663313620.01707,3929.07549503364,5.69640519781753,4.19928825622807,9.17700004577637,935.6527238172632
2001,MUS,4613630622.77501,3856.62522686864,-0.599865224950269,5.38934426229507,9.14000034332275,715.6019432364641
2002,MUS,4841310239.63687,4018.94889731864,0.662488345039445,6.41933372221149,8.19999980926514,626.0694756237248
2003,MUS,5816553826.85519,4793.71817900161,1.07676585037942,3.92105357558194,8.24899959564209,1222.5587043375592
2004,MUS,6578844486.06288,5388.06578367365,0.211203296177967,4.71037060105888,8.34000015258789,1143.8730070331253
2005,MUS,6488750452.60067,5282.90602155635,0.643837300938996,4.93717004981784,9.52000045776367,1070.0271548781811
2006,MUS,7028803365.70151,5695.96932704928,1.51886535380783,8.91350105650142,9.03999996185303,639.0271668722914
2007,MUS,8150138757.15741,6574.65433811493,4.18108039472127,8.82729272393297,8.47999954223633,744.8098237741023
2008,MUS,9990370016.30771,8030.06300537304,3.78088836995991,9.7322831714688,7.17000007629395,825.0954954654427
2009,MUS,9128843109.15588,7318.12640972422,2.81175510140463,2.51609128145116,7.26000022888184,2908.529775399674
2010,MUS,10003670690.3497,8000.37643182154,4.29784028291491,2.93236301369863,7.65000009536743,2728.30355397593
2011,MUS,11518393367.2403,9197.02697152061,3.76207859103376,6.52249254869339,7.44999980926514,1410.047907737816
2012,MUS,11668685524.1265,9291.22761861899,5.04785480405768,3.85216033315978,7.46999979019165,2411.9524669415177
2013,MUS,12129642296.4425,9637.00265000958,2.41861342593789,3.54329573934837,7.32000017166138,2719.7850134242176
2014,MUS,12803445933.5894,10153.9382184867,3.55812141639814,3.21769191994683,7.46999979019165,3155.6589229507363
2015,MUS,11692287066.381,9260.44730250635,1.85126474462277,1.28654970760235,7.40999984741211,7197.893130584422
2016,MUS,12232463655.5727,9681.61856689674,3.096387146243,0.977675134719017,6.80999994277954,9902.694896377032
2017,MUS,13259351418.4459,10484.9083620411,3.62005557551064,3.66699702675917,6.75,2859.262847918774
2018,MUS,14181951058.5129,11208.3438184474,3.24716512065223,3.2160538314458,6.42999982833862,3485.1231993864385
2019,MUS,14045808843.221,11097.168977137,3.35631866175884,0.405655190309511,6.32999992370605,27356.161691583355
2020,MUS,10920606197.6928,8627.84315711981,2.25208232718765,2.58080077182828,7.40700006484985,3343.0876382634174
2000,MWI,1743506531.32652,156.385816790286,1.49124743120067,29.5814884631684,5.78800010681152,5.286610813549841
2001,MWI,1716502862.2954,150.148942630026,1.12437861381879,22.7,5.83500003814697,6.614490864758856
2002,MWI,3495748397.63025,298.433410422534,0.168776430330684,14.7446346101603,5.81300020217896,20.24013604358077
2003,MWI,3208837077.25069,267.399011935959,2.05325569469793,9.57679786919214,5.80399990081787,27.921547012719365
2004,MWI,3476094498.87517,282.567107568989,3.10150872042768,11.4298060822124,5.81899976730347,24.72195114567457
2005,MWI,3655909664.1423,289.555214787188,3.8211119931341,15.4103446604296,5.84299993515015,18.78966507028896
2006,MWI,3998020176.67364,308.163618229107,0.889485355495109,13.9742943548388,5.84899997711182,22.052177405465976
2007,MWI,4432937045.79897,332.259094554424,2.80600982529311,7.9522099086403,5.83699989318848,41.781982413896685
2008,MWI,5321012192.33619,387.60572119129,3.67272015413239,8.7126018660904,5.86100006103516,44.48794139209532
2009,MWI,6191127665.1963,438.211856815356,0.793560945319059,8.42204427696655,5.87200021743774,52.03153087354594
2010,MWI,6959655570.89098,478.668688469613,1.39389884606401,7.41159092883827,5.89400005340576,64.58379760371393
2011,MWI,8004000737.30717,534.951050199388,10.1543190277375,7.62282262848515,5.92000007629395,70.17755446655282
2012,MWI,6028487928.83351,391.561705197224,-0.147399751379149,21.271265001378,5.9520001411438,18.408012178488573
2013,MWI,5518880768.57955,348.429873679261,8.17851346174334,27.2833333333333,5.94999980926514,12.770795614389543
2014,MWI,6047813437.31804,371.269521706741,9.8893020481001,23.7920649469687,5.89799976348877,15.604762450601989
2015,MWI,6373212640.84604,380.596987683774,4.51493941065915,21.8673475542553,5.86399984359741,17.40480809295553
2016,MWI,5433040159.88747,315.777987100071,2.12956276035325,21.7111132136499,5.81699991226196,14.544532285960337
2017,MWI,8943543677.18899,506.137294436399,1.00854877278746,11.543393918877,5.76000022888184,43.846488995641806
2018,MWI,9880675785.93057,544.593435393373,0.779423469311901,12.420178108921,5.75799989700317,43.8474738942922
2019,MWI,11025357837.607,591.846389556646,0.501279418088684,9.37083605605672,5.7519998550415,63.15833358050413
2020,MWI,12182348212.7073,636.820536833847,0.371348224021099,8.62551469650552,6.70100021362305,73.82985934646241
2000,NAM,3922247989.85562,2185.60411519312,5.00607722332761,,20.2999992370605,
2001,NAM,3557333364.30795,1950.64853633254,10.6635034600118,,20.7959995269775,
2002,NAM,3349184760.02543,1808.88489938555,4.40512450172659,,21.2269992828369,
2003,NAM,4926471294.30116,2621.7003949742,1.32165363843892,7.13615311458628,21.7180004119873,367.38286761468873
2004,NAM,6609198832.76313,3464.41822576337,3.38257808355666,4.13663213144747,22.0900001525879,837.4972962730234
2005,NAM,7248394160.35502,3739.53171740574,5.3784435802808,2.28194607024306,22.2169990539551,1638.746754872882
2006,NAM,8001779551.06323,4059.10134796275,7.62577614409134,4.96116689298916,22.1439990997314,818.174722906186
2007,NAM,8839526451.57632,4405.41039870917,7.57034788032489,6.54788141101717,22.1580009460449,672.7993563378875
2008,NAM,8607475308.11833,4212.36719718502,8.71830934554212,9.09464307192811,22.1860008239746,463.17015014993626
2009,NAM,8938868165.39165,4295.38714334121,9.27471418102198,9.45172651521703,22.2089996337891,454.4552930542107
2010,NAM,11431334447.4305,5394.99671166874,2.51527042414474,4.87491987643953,22.1200008392334,1106.684181158082
2011,NAM,12523402328.7671,5806.74824605351,6.41679124815703,5.00559518081198,19.4559993743896,1160.051509621194
2012,NAM,13042007432.4489,5942.29273974027,7.98615871472982,6.72199777334885,16.7700004577637,884.0069485443854
2013,NAM,12043276397.1652,5392.09493825634,6.4523442022773,5.60092502290408,19.0300006866455,962.7150722793534
2014,NAM,12435416060.2791,5469.90140003637,3.58317120793968,5.35016966859592,18.5200004577637,1022.3790531622284
