year,country_code,co2_emissions_kt,co2_emissions_per_capita_tons,renewable_energy_pct,forest_area_pct,green_transition_score,co2_intensity_per_million_gdp
2011,COD,2520.0,0.0377498958844389,96.209602355957,60.0196837299574,96.20960235586318,0.0975241663767679
2012,COD,2430.0,0.035206804261136,95.4748001098633,59.5338647140557,95.47480010978413,0.0829175065127924
2013,COD,3650.0,0.0511499604169374,93.9176025390625,59.048045698154,93.9176025389576,0.1116899769798082
2014,COD,4790.0,0.0649337929489085,92.8722991943359,58.5622266822523,92.872299194212,0.1333925931889722
2015,COD,2890.0,0.0379043575216646,95.8182983398438,58.0764076663505,95.81829833977076,0.0762176932284197
2016,COD,2060.0,0.0261457386317122,97.0310974121094,57.5905868860413,97.03109741205556,0.0554735719975152
2017,COD,2280.0,0.0280102529811109,96.6997985839844,57.1047705167508,96.6997985839264,0.0599695960052347
2018,COD,2200.0,0.0261692628875174,96.3836975097656,56.6189497364416,96.38369750972062,0.0466635512232026
2019,COD,,,,56.1331289561324,,
2020,COD,,,,55.6473125868419,,
2000,COG,2860.0,0.9144918175364996,64.8556976318359,64.9926793557833,64.85569763126128,0.8860173958560535
2001,COG,2990.0,0.9291687513401472,61.1775016784668,64.9575402635432,61.177501677812735,1.069115424010156
2002,COG,2800.0,0.8458253684777802,68.5295028686523,64.9224011713031,68.52950286801992,0.9227977386099117
2003,COG,2940.0,0.8629507927259706,61.9906997680664,64.887262079063,61.99069976754623,0.8391073708042128
2004,COG,2860.0,0.8147061873231716,62.9308013916016,64.8521229868228,62.93080139121512,0.6141325352227377
2005,COG,4820.0,1.3304718068331598,63.1057014465332,64.8169838945827,63.10570144607562,0.7251001682985535
2006,COG,4950.0,1.3217118812285673,69.4227981567383,64.7818448023426,69.42279815631221,0.613752936500917
2007,COG,5130.0,1.3234874125511495,60.3414001464844,64.7467057101025,60.34140014613149,0.5848751941742721
2008,COG,5410.0,1.348627080182486,56.864200592041,64.7115666178624,56.86420059177586,0.4662630242249715
2009,COG,5440.0,1.3122979688329233,56.0294990539551,64.6764275256223,56.029499053640365,0.5617326856781965
2010,COG,4980.0,1.165256269804092,54.7985992431641,64.6412884333821,54.79859924295635,0.3791229421476477
2011,COG,4860.0,1.1058418027314747,64.617301940918,64.606149341142,64.61730194071714,0.3108431040647748
2012,COG,4750.0,1.0531690744328908,65.3043975830078,64.5710102489019,65.3043975828325,0.2684537271726117
2013,COG,4000.0,0.865284504463462,62.4817008972168,64.5358711566618,62.4817008970776,0.2227963197284912
2014,COG,4080.0,0.8613109870982792,62.160701751709,64.5007320644217,62.16070175156722,0.2280720981518658
2015,COG,3440.0,0.7083884101890141,64.1508026123047,64.4655929721816,64.15080261211904,0.2894288184852917
2016,COG,3350.0,0.6725562518018485,67.6127014160156,64.4304538799414,67.61270141579388,0.3279173140965479
2017,COG,3220.0,0.6300505547086398,69.3343963623047,64.3953147877013,69.33439636210339,0.2903470145762866
2018,COG,3220.0,0.6139925859441842,69.8545989990234,64.3513909224012,69.85459899885885,0.2355516668274689
2019,COG,,,,64.307467057101,,
2020,COG,,,,64.2635431918009,,
2000,COM,100.0,0.1843800589278668,48.9561004638672,22.3965609887157,48.95610046372778,0.284789477905205
2001,COM,110.0,0.1978790958724219,48.685001373291,22.1612036539495,48.68500137314952,0.2906116556686357
2002,COM,110.0,0.193158671068343,49.817699432373,21.9258463191832,49.817699432244346,0.2582373625481111
2003,COM,140.0,0.2400495187864468,43.296501159668,21.690488984417,43.29650115955716,0.2559952323493922
